11,12,13,15,17,18,19,10,21,22,3,33,37,38,39,4,6,7,8,9,date,x,y,user
-80.0,-76.0,-76.0,-100.0,-79.0,-82.0,-100.0,-100.0,-87.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-65.0,-87.0,-68.0,-79.0,-79.0,2019-09-25-190854,0.0,14.0,1.0
-100.0,-71.0,-100.0,-100.0,-73.0,-72.0,-100.0,-79.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-83.0,-76.0,-76.0,-66.0,-72.0,-72.0,2019-09-25-190904,0.0,15.0,1.0
-75.0,-70.0,-83.0,-100.0,-79.0,-80.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-77.0,-88.0,-100.0,-75.0,-75.0,-61.0,-80.0,-82.0,2019-09-25-190930,0.0,15.0,1.0
-81.0,-65.0,-88.0,-100.0,-78.0,-74.0,-100.0,-81.0,-100.0,-84.0,-73.0,-100.0,-100.0,-100.0,-100.0,-65.0,-82.0,-66.0,-69.0,-77.0,2019-09-25-190939,0.0,15.0,1.0
-75.0,-72.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-83.0,-82.0,-76.0,-100.0,-82.0,-100.0,-100.0,-71.0,-100.0,-65.0,-79.0,-82.0,2019-09-25-190951,0.0,15.0,1.0
-83.0,-66.0,-100.0,-100.0,-100.0,-75.0,-100.0,-81.0,-85.0,-100.0,-67.0,-100.0,-84.0,-100.0,-100.0,-68.0,-78.0,-65.0,-69.0,-77.0,2019-09-25-191005,0.0,16.0,1.0
-81.0,-67.0,-100.0,-100.0,-100.0,-73.0,-100.0,-85.0,-100.0,-83.0,-75.0,-100.0,-100.0,-87.0,-88.0,-79.0,-77.0,-67.0,-85.0,-75.0,2019-09-25-191056,0.0,16.0,1.0
-83.0,-61.0,-83.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-86.0,-72.0,-100.0,-87.0,-100.0,-86.0,-67.0,-100.0,-71.0,-76.0,-74.0,2019-09-25-191106,0.0,16.0,1.0
-80.0,-64.0,-80.0,-100.0,-76.0,-100.0,-100.0,-100.0,-88.0,-100.0,-67.0,-100.0,-100.0,-86.0,-100.0,-69.0,-100.0,-63.0,-83.0,-79.0,2019-09-25-191114,0.0,16.0,1.0
-76.0,-61.0,-87.0,-100.0,-76.0,-67.0,-100.0,-82.0,-100.0,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-65.0,-73.0,-69.0,-74.0,-71.0,2019-09-25-191122,0.0,17.0,1.0
